CaseID,ActivityID,timestamp,related_items
990551,1,2019-08-22 12:00:52,882223
990551,12,2019-08-27 09:10:01,882223
990551,4,2019-08-27 11:01:51,882133:882171:882169:881930:882223:882170
990552,2,2019-08-22 12:01:01,882224:882226:882225
990552,1,2019-08-23 16:28:31,882224:882226:882225
990552,3,2019-09-12 16:28:31,882224:882226:882225
990552,12,2019-09-16 15:13:38,882224:882226:882225
990553,2,2019-08-22 13:21:49,882228:882227
990553,1,2019-08-22 19:13:27,882228:882227
990553,12,2019-09-09 12:12:21,882228:882227
990554,2,2019-08-22 15:03:26,882234:882236:882232:882229:882231:882230:882235:882233
990554,1,2019-08-23 11:21:02,882234:882236:882232:882229:882231:882230:882235:882233
990554,12,2019-08-29 15:46:21,882234:882236:882232:882229:882231:882230:882235:882233
990554,4,2019-09-11 17:26:27,882511:882613:882614:882300:882235:882649
990555,2,2019-08-22 16:26:39,882238:882240:882241:882242:882237:882243:882239
990555,1,2019-08-23 11:03:04,882238:882240:882241:882242:882237:882243:882239
990555,3,2019-09-12 11:03:04,882238:882240:882241:882242:882237:882243:882239
990555,3,2019-10-02 11:03:04,882238:882240:882241:882242:882237:882243:882239
990555,12,2019-10-04 14:19:03,882238:882240:882241:882242:882237:882243:882239
990556,2,2019-08-22 18:13:06,882248:882246:882249:882245:882247:882244
990556,1,2019-08-26 16:39:33,882248:882246:882249:882245:882247:882244
990556,12,2019-08-27 15:30:04,882248:882246:882249:882245:882247:882244
990556,4,2019-09-12 13:01:59,882587:882585:882246:882588:882081
990557,2,2019-08-22 20:18:52,882251:882250
990557,1,2019-09-02 08:22:35,882251:882250
990557,12,2019-09-02 17:24:51,882251:882250
990557,4,2019-09-05 17:53:49,882251:882406
990558,2,2019-08-22 23:17:19,882255:882254:882252:882257:882253:882256
990558,1,2019-08-28 12:07:44,882255:882254:882252:882257:882253:882256
990558,12,2019-08-30 16:19:21,882255:882254:882252:882257:882253:882256
990558,4,2019-09-20 09:00:45,882725:882722:882892:882866:882721:882253
990559,2,2019-08-23 09:12:22,882258:882259
990559,1,2019-08-29 10:30:24,882258:882259
990559,12,2019-09-02 09:20:48,882258:882259
990559,4,2019-09-20 15:33:40,882258:882664:882832:882833:882835
990560,2,2019-08-23 10:44:31,882261:882260
990560,1,2019-08-23 12:21:38,882261:882260
990560,12,2019-09-03 11:29:31,882261:882260
990561,2,2019-08-23 12:48:50,882267:882268:882263:882264:882265:882266:882262
990561,1,2019-08-30 18:48:56,882267:882268:882263:882264:882265:882266:882262
990561,12,2019-09-02 15:35:20,882267:882268:882263:882264:882265:882266:882262
990561,4,2019-09-18 11:08:52,882702:882743:882703:881392:882701:882742:882267
990562,2,2019-08-23 14:57:27,882269
990562,1,2019-09-02 10:39:09,882269
990562,12,2019-09-10 15:32:44,882269
990563,2,2019-08-23 17:14:41,882271:882272:882270
990563,1,2019-08-26 09:39:02,882271:882272:882270
990563,12,2019-08-28 12:52:28,882271:882272:882270
990563,4,2019-08-30 11:24:21,882224:882270:881346
990564,2,2019-08-23 18:49:10,882273:882275:882274:882276:882278:882277
990564,1,2019-08-26 13:08:48,882273:882275:882274:882276:882278:882277
990564,12,2019-09-04 09:17:52,882273:882275:882274:882276:882278:882277
990564,4,2019-09-17 09:47:33,882718:882737:882275:882719:882724:882720:882736:882723:881583:882717
990565,2,2019-08-23 22:07:05,882282:882280:882279:882283:882281
990565,1,2019-08-26 09:37:55,882282:882280:882279:882283:882281
990565,12,2019-08-27 21:41:22,882282:882280:882279:882283:882281
990565,4,2019-09-06 10:30:50,882531:882488:882366:882283:882487:882486:882492:882369
990566,2,2019-08-24 15:42:24,882288:882284:882287:882286:882285
990566,1,2019-08-27 17:09:35,882288:882284:882287:882286:882285
990566,12,2019-09-11 12:01:14,882288:882284:882287:882286:882285
990567,2,2019-08-25 16:18:42,882294:882290:882292:882293:882291:882289
990567,1,2019-08-26 10:00:01,882294:882290:882292:882293:882291:882289
990567,12,2019-08-27 10:31:36,882294:882290:882292:882293:882291:882289
990567,4,2019-10-01 12:43:58,882290:883010:883033:883035:883075:882520:883036:883034:883037
990568,2,2019-08-26 08:24:49,882298:882295:882296:882297
990568,1,2019-08-29 15:37:50,882298:882295:882296:882297
990568,12,2019-09-04 15:12:07,882298:882295:882296:882297
990568,4,2019-09-13 10:00:15,882561:882296:882563
990569,2,2019-08-26 10:27:01,882299:882300:882301
990569,1,2019-08-29 17:55:08,882299:882300:882301
990569,3,2019-09-18 17:55:08,882299:882300:882301
990569,3,2019-10-08 17:55:08,882299:882300:882301
990569,12,2019-10-17 12:18:56,882299:882300:882301
990570,2,2019-08-26 12:13:49,882303:882302
990570,1,2019-08-27 10:42:25,882303:882302
990570,12,2019-09-10 14:56:54,882303:882302
990570,4,2019-10-01 15:14:35,883045:883044:882302:882888
990571,2,2019-08-26 13:47:26,882304:882306:882307:882305:882308
990571,1,2019-08-28 16:54:48,882304:882306:882307:882305:882308
990571,3,2019-09-17 16:54:48,882304:882306:882307:882305:882308
990571,12,2019-10-03 12:27:55,882304:882306:882307:882305:882308
990572,2,2019-08-26 15:54:39,882314:882310:882309:882315:882312:882311:882313
990572,1,2019-08-26 19:49:04,882314:882310:882309:882315:882312:882311:882313
990572,12,2019-09-04 16:14:43,882314:882310:882309:882315:882312:882311:882313
990572,4,2019-09-27 14:51:15,882952:882310:883024:882995:882950:882955:883023:883022:882942:882923:882954:882991
990573,2,2019-08-26 18:09:05,882317:882318:882320:882319:882316:882321
990573,1,2019-08-27 10:41:54,882317:882318:882320:882319:882316:882321
990573,12,2019-09-12 10:26:53,882317:882318:882320:882319:882316:882321
990574,2,2019-08-26 20:06:50,882323:882322:882324
990574,1,2019-08-27 14:20:57,882323:882322:882324
990574,12,2019-09-02 18:07:16,882323:882322:882324
990574,4,2019-09-11 16:50:46,882421:882555:882324:882592:882424:882380:882053:882593:882382:882554:882591
990575,2,2019-08-26 22:53:15,882327:882326:882325:882329:882328
990575,1,2019-08-27 10:45:09,882327:882326:882325:882329:882328
990575,12,2019-08-28 16:34:02,882327:882326:882325:882329:882328
990575,4,2019-09-11 09:38:19,882416:882582:882537:882578:882580:882506:882604:881824:882503:882328
990576,2,2019-08-27 09:38:05,882330:882331
990576,1,2019-08-27 13:21:53,882330:882331
990576,12,2019-09-11 08:50:50,882330:882331
990577,2,2019-08-27 11:35:57,882333:882332
990577,1,2019-08-28 09:42:50,882333:882332
990577,3,2019-09-17 09:42:50,882333:882332
990577,3,2019-10-07 09:42:50,882333:882332
990577,12,2019-10-08 12:00:10,882333:882332
990578,2,2019-08-27 13:31:42,882336:882338:882337:882335:882334
990578,1,2019-08-27 15:16:01,882336:882338:882337:882335:882334
990578,12,2019-09-02 13:44:48,882336:882338:882337:882335:882334
990578,4,2019-09-10 09:15:06,882335:882338:882510
990579,2,2019-08-27 15:23:11,882340:882341:882344:882342:882339:882343
990579,1,2019-08-29 17:49:36,882340:882341:882344:882342:882339:882343
990579,12,2019-09-05 15:44:39,882340:882341:882344:882342:882339:882343
990579,4,2019-09-24 10:17:20,882341:882778:882844:882875:882878:882842:882846:882779:882847:882708:882710
990580,2,2019-08-27 17:06:09,882348:882349:882345:882350:882347:882346
990580,1,2019-08-28 14:04:32,882348:882349:882345:882350:882347:882346
990580,12,2019-08-28 15:35:37,882348:882349:882345:882350:882347:882346
990580,4,2019-09-27 13:11:42,882349:882658:882988
990581,2,2019-08-27 18:32:06,882351:882352
990581,1,2019-08-30 16:40:13,882351:882352
990581,12,2019-09-02 15:22:23,882351:882352
990581,4,2019-09-10 11:15:05,882521:882396:882352:882519
990582,2,2019-08-27 21:15:53,882357:882355:882354:882353:882356:882358
990582,1,2019-09-02 16:47:48,882357:882355:882354:882353:882356:882358
990582,12,2019-09-09 17:19:37,882357:882355:882354:882353:882356:882358
990583,2,2019-08-28 03:53:12,882360:882364:882359:882362:882363:882365:882361
990583,1,2019-08-29 12:39:12,882360:882364:882359:882362:882363:882365:882361
990583,12,2019-09-02 11:41:44,882360:882364:882359:882362:882363:882365:882361
990583,4,2019-09-27 16:54:26,882362:882997
990584,2,2019-08-28 10:18:18,882366:882367:882369:882370:882368
990584,1,2019-08-28 10:35:39,882366:882367:882369:882370:882368
990584,12,2019-09-04 15:30:32,882366:882367:882369:882370:882368
990584,4,2019-09-19 09:24:06,882491:882774:882775:882490:882776:882370
990585,2,2019-08-28 11:56:24,882373:882371:882372
990585,1,2019-08-28 15:37:03,882373:882371:882372
990585,12,2019-09-06 16:46:50,882373:882371:882372
990586,2,2019-08-28 14:12:35,882374:882375:882376:882377:882379:882378
990586,1,2019-08-29 16:44:01,882374:882375:882376:882377:882379:882378
990586,3,2019-09-18 16:44:01,882374:882375:882376:882377:882379:882378
990586,12,2019-09-26 09:23:23,882374:882375:882376:882377:882379:882378
990587,2,2019-08-28 15:44:58,882380:882381:882383:882382
990587,1,2019-08-29 13:05:01,882380:882381:882383:882382
990587,12,2019-09-06 09:45:54,882380:882381:882383:882382
990587,4,2019-09-11 16:50:46,882421:882555:882324:882592:882424:882380:882053:882593:882382:882554:882591
990588,2,2019-08-28 17:49:43,882388:882384:882385:882387:882386
990588,1,2019-08-30 17:14:36,882388:882384:882385:882387:882386
990588,12,2019-09-06 16:40:33,882388:882384:882385:882387:882386
990589,2,2019-08-28 20:08:44,882390:882392:882394:882393:882395:882391:882389
990589,1,2019-08-29 16:15:04,882390:882392:882394:882393:882395:882391:882389
990589,12,2019-09-03 09:56:16,882390:882392:882394:882393:882395:882391:882389
990589,4,2019-09-13 09:41:25,882390:882637:882639:882152:882393:882361:882638
990590,2,2019-08-28 22:57:03,882396:882397
990590,1,2019-08-30 15:34:51,882396:882397
990590,3,2019-09-19 15:34:51,882396:882397
990590,12,2019-09-23 16:04:08,882396:882397
990591,2,2019-08-29 09:45:40,882401:882398:882400:882399:882402
990591,1,2019-08-29 15:14:30,882401:882398:882400:882399:882402
990591,12,2019-09-03 15:03:09,882401:882398:882400:882399:882402
990591,4,2019-09-06 15:29:54,882526:882400:881568:882347:882346
990592,2,2019-08-29 11:51:08,882404:882403
990592,1,2019-08-29 15:08:53,882404:882403
990592,12,2019-08-30 15:31:44,882404:882403
990592,4,2019-09-06 13:28:25,882404:882476:882439:882478:882438:882477:882372:882057:882437:882475
990593,2,2019-08-29 14:02:03,882405:882406
990593,1,2019-09-04 14:21:53,882405:882406
990593,12,2019-09-13 11:43:46,882405:882406
990594,2,2019-08-29 15:23:54,882409:882407:882408
990594,1,2019-08-30 10:04:45,882409:882407:882408
990594,12,2019-09-02 10:51:39,882409:882407:882408
990594,4,2019-09-10 09:39:47,881490:881653:882426:882427:882407
990595,2,2019-08-29 17:07:35,882413:882412:882411:882414:882410:882415
990595,1,2019-08-30 11:53:22,882413:882412:882411:882414:882410:882415
990595,12,2019-09-06 14:25:58,882413:882412:882411:882414:882410:882415
990595,4,2019-09-24 17:57:30,882706:882857:882413:882987:882864:882856:882896:882982:882894:882705:882837
990596,2,2019-08-29 18:34:57,882416:882418:882417:882419
990596,1,2019-08-29 20:24:51,882416:882418:882417:882419
990596,3,2019-09-18 20:24:51,882416:882418:882417:882419
990596,12,2019-09-23 12:12:11,882416:882418:882417:882419
990597,2,2019-08-29 21:24:26,882420:882421
990597,1,2019-08-30 11:36:14,882420:882421
990597,12,2019-09-09 09:07:41,882420:882421
990597,4,2019-09-11 16:50:46,882421:882555:882324:882592:882424:882380:882053:882593:882382:882554:882591
990598,2,2019-08-30 04:44:30,882423:882424:882425:882422
990598,1,2019-08-30 15:04:53,882423:882424:882425:882422
990598,3,2019-09-19 15:04:53,882423:882424:882425:882422
990598,12,2019-10-01 08:31:47,882423:882424:882425:882422
990599,2,2019-08-30 10:14:45,882427:882426
990599,1,2019-08-30 16:22:55,882427:882426
990599,12,2019-09-10 10:04:21,882427:882426
990600,2,2019-08-30 11:49:17,882429:882428:882431:882432:882430
990600,1,2019-09-03 11:47:33,882429:882428:882431:882432:882430
990600,12,2019-09-05 15:23:03,882429:882428:882431:882432:882430
990600,4,2019-09-10 11:00:02,881207:882544:882552:882428:882543:881811:882553
990601,2,2019-08-30 13:58:21,882434:882433:882436:882435
990601,1,2019-09-04 16:08:20,882434:882433:882436:882435
990601,3,2019-09-24 16:08:20,882434:882433:882436:882435
990601,3,2019-10-14 16:08:20,882434:882433:882436:882435
990601,12,2019-10-22 10:01:22,882434:882433:882436:882435
990602,2,2019-08-30 16:16:30,882439:882438:882437:882440
990602,1,2019-09-03 14:24:24,882439:882438:882437:882440
990602,12,2019-09-19 12:37:57,882439:882438:882437:882440
990603,2,2019-08-30 17:52:47,882441:882445:882443:882444:882442
990603,1,2019-09-03 16:47:53,882441:882445:882443:882444:882442
990603,3,2019-09-23 16:47:53,882441:882445:882443:882444:882442
990603,12,2019-09-24 15:36:23,882441:882445:882443:882444:882442
990604,2,2019-08-30 20:17:56,882449:882446:882447:882450:882448
990604,1,2019-09-04 09:29:46,882449:882446:882447:882450:882448
990604,12,2019-09-06 18:39:23,882449:882446:882447:882450:882448
990604,4,2019-09-23 10:23:44,882838:882858:882836:882450:882840:882860:882863:882862:882707:882859:882861:882897:882410
990605,2,2019-08-30 23:15:27,882457:882455:882456:882451:882452:882453:882454
990605,1,2019-09-02 11:35:27,882457:882455:882456:882451:882452:882453:882454
990605,12,2019-09-16 09:53:08,882457:882455:882456:882451:882452:882453:882454
990605,4,2019-09-20 12:59:26,882853:882109:882568:882452:882852:882683:882682
990606,2,2019-08-31 21:46:09,882459:882458
990606,1,2019-09-02 12:57:15,882459:882458
990606,12,2019-09-06 16:14:12,882459:882458
990607,2,2019-09-01 22:20:06,882462:882460:882461
990607,1,2019-09-03 15:54:20,882462:882460:882461
990607,3,2019-09-23 15:54:20,882462:882460:882461
990607,3,2019-10-13 15:54:20,882462:882460:882461
990607,3,2019-11-02 14:54:20,882462:882460:882461
990607,12,2019-11-04 10:47:01,882462:882460:882461
990608,2,2019-09-02 09:18:30,882463:882466:882465:882464
990608,1,2019-09-02 12:35:01,882463:882466:882465:882464
990608,12,2019-09-04 17:47:57,882463:882466:882465:882464
990608,4,2019-09-05 17:08:52,882474:882449:882446:882189:882471:882464:882472
990609,2,2019-09-02 10:56:47,882467:882469:882468
990609,1,2019-09-02 13:13:52,882467:882469:882468
990609,12,2019-09-12 11:10:32,882467:882469:882468
990610,2,2019-09-02 13:13:21,882474:882471:882470:882473:882472
990610,1,2019-09-03 09:20:43,882474:882471:882470:882473:882472
990610,12,2019-09-10 18:13:28,882474:882471:882470:882473:882472
990610,4,2019-09-13 14:51:43,882473:882448:882002
990611,2,2019-09-02 14:46:30,882476:882475
990611,1,2019-09-03 15:46:59,882476:882475
990611,12,2019-09-10 12:43:15,882476:882475
990612,2,2019-09-02 16:52:47,882479:882477:882478
990612,1,2019-09-02 16:53:27,882479:882477:882478
990612,12,2019-09-11 18:09:33,882479:882477:882478
990612,4,2019-09-13 18:18:04,882680:882729:882679:882629:882479:882627:882628
990613,2,2019-09-02 19:05:22,882480:882482:882481:882485:882484:882483
990613,1,2019-09-03 09:48:48,882480:882482:882481:882485:882484:882483
990613,12,2019-09-12 16:57:37,882480:882482:882481:882485:882484:882483
990614,2,2019-09-02 21:50:18,882488:882487:882486
990614,1,2019-09-03 10:07:47,882488:882487:882486
990614,12,2019-09-05 09:43:18,882488:882487:882486
990614,4,2019-09-06 10:30:50,882531:882488:882366:882283:882487:882486:882492:882369
990615,2,2019-09-03 07:19:42,882491:882492:882490:882489
990615,1,2019-09-03 09:50:17,882491:882492:882490:882489
990615,12,2019-09-12 10:48:30,882491:882492:882490:882489
990615,4,2019-09-19 09:24:06,882491:882774:882775:882490:882776:882370
990616,2,2019-09-03 10:05:28,882498:882496:882497:882493:882494:882495
990616,1,2019-09-03 11:06:15,882498:882496:882497:882493:882494:882495
990616,12,2019-09-03 17:05:03,882498:882496:882497:882493:882494:882495
990616,4,2019-09-12 19:55:08,882496:882493
990617,2,2019-09-03 11:30:43,882499:882501:882500:882502
990617,1,2019-09-03 13:46:09,882499:882501:882500:882502
990617,12,2019-09-05 09:01:48,882499:882501:882500:882502
990617,4,2019-10-08 11:42:28,883150:882501:883056:882752:883148:883147:883149:883146:883145
990618,2,2019-09-03 13:21:14,882504:882509:882505:882507:882508:882506:882503
990618,1,2019-09-03 14:51:11,882504:882509:882505:882507:882508:882506:882503
990618,12,2019-09-03 16:02:55,882504:882509:882505:882507:882508:882506:882503
990618,4,2019-09-20 12:48:01,882771:882504:882773:882884:882769:882535:882579:882886:882883
990619,2,2019-09-03 15:02:15,882511:882510
990619,1,2019-09-04 11:08:31,882511:882510
990619,12,2019-09-11 20:04:34,882511:882510
990620,2,2019-09-03 16:24:18,882512
990620,1,2019-09-04 14:39:04,882512
990620,3,2019-09-24 14:39:04,882512
990620,12,2019-09-24 16:10:34,882512
990621,2,2019-09-03 18:08:23,882513:882515:882514:882518:882517:882516
990621,1,2019-09-04 11:43:53,882513:882515:882514:882518:882517:882516
990621,3,2019-09-24 11:43:53,882513:882515:882514:882518:882517:882516
990621,12,2019-09-25 21:13:48,882513:882515:882514:882518:882517:882516
990621,4,2019-09-30 15:56:52,882515:883058:883057
990622,2,2019-09-03 20:04:44,882521:882519:882520
990622,1,2019-09-04 10:01:21,882521:882519:882520
990622,12,2019-09-10 10:46:02,882521:882519:882520
990622,4,2019-10-01 12:43:58,882290:883010:883033:883035:883075:882520:883036:883034:883037
990623,2,2019-09-03 22:49:03,882522:882525:882524:882523
990623,1,2019-09-04 10:36:52,882522:882525:882524:882523
990623,12,2019-09-05 14:42:49,882522:882525:882524:882523
990623,4,2019-09-26 11:51:35,882590:882848:882525:882704
990624,2,2019-09-04 09:29:40,882526
990624,1,2019-09-06 11:38:03,882526
990624,3,2019-09-26 11:38:03,882526
990624,12,2019-10-02 10:55:00,882526
990625,2,2019-09-04 11:19:08,882527:882528
990625,1,2019-09-04 16:02:24,882527:882528
990625,12,2019-09-06 14:51:39,882527:882528
990625,4,2019-09-30 15:16:19,883039:883041:882527:883040:883046:882990:883047:883043
990626,2,2019-09-04 12:58:03,882531:882533:882532:882529:882530:882534
990626,1,2019-09-06 11:28:33,882531:882533:882532:882529:882530:882534
990626,12,2019-09-11 16:37:23,882531:882533:882532:882529:882530:882534
990627,2,2019-09-04 15:15:54,882536:882535:882537
990627,1,2019-09-05 09:37:48,882536:882535:882537
990627,12,2019-09-10 09:59:42,882536:882535:882537
990627,4,2019-09-20 12:48:01,882771:882504:882773:882884:882769:882535:882579:882886:882883
990628,2,2019-09-04 16:51:35,882541:882538:882540:882542:882539
990628,1,2019-09-05 11:19:43,882541:882538:882540:882542:882539
990628,12,2019-09-06 13:22:09,882541:882538:882540:882542:882539
990628,4,2019-09-09 13:05:42,882541:882538:882540:882542:882570:882571:882539:882455:882548:882550:882566:882584:882551:881803:882547:882583
990629,2,2019-09-04 19:02:58,882543:882545:882544
990629,1,2019-09-05 08:46:22,882543:882545:882544
990629,12,2019-09-11 17:20:36,882543:882545:882544
990629,4,2019-09-12 14:35:14,882015:882545
990630,2,2019-09-04 21:45:30,882551:882548:882550:882546:882549:882547
990630,1,2019-09-05 11:31:40,882551:882548:882550:882546:882549:882547
990630,12,2019-09-06 16:21:05,882551:882548:882550:882546:882549:882547
990630,4,2019-09-12 13:34:27,882601:882636:882646:882647:882546:882602:882549:882567:882603:882648:882634:882569
990631,2,2019-09-05 06:50:54,882553:882552
990631,1,2019-09-05 20:33:05,882553:882552
990631,12,2019-09-06 10:16:16,882553:882552
990631,4,2019-09-10 11:00:02,881207:882544:882552:882428:882543:881811:882553
990632,2,2019-09-05 10:33:47,882554:882555
990632,1,2019-09-05 20:19:42,882554:882555
990632,12,2019-09-11 15:55:33,882554:882555
990632,4,2019-09-11 16:50:46,882421:882555:882324:882592:882424:882380:882053:882593:882382:882554:882591
990633,2,2019-09-05 12:27:22,882559:882556:882557:882560:882558
990633,1,2019-09-09 16:35:43,882559:882556:882557:882560:882558
990633,12,2019-09-10 10:55:31,882559:882556:882557:882560:882558
990633,4,2019-09-26 12:20:25,882573:882989:882557:882960:882961
990634,2,2019-09-05 14:14:31,882561:882564:882563:882562:882565
990634,1,2019-09-06 11:39:18,882561:882564:882563:882562:882565
990634,3,2019-09-26 11:39:18,882561:882564:882563:882562:882565
990634,12,2019-10-14 09:49:39,882561:882564:882563:882562:882565
990635,2,2019-09-05 15:48:49,882571:882570:882566:882568:882567:882569
990635,1,2019-09-06 17:59:38,882571:882570:882566:882568:882567:882569
990635,12,2019-09-11 18:28:50,882571:882570:882566:882568:882567:882569
990635,4,2019-09-20 12:59:26,882853:882109:882568:882452:882852:882683:882682
990636,2,2019-09-05 17:57:26,882572:882573:882575:882574
990636,1,2019-09-05 19:02:43,882572:882573:882575:882574
990636,12,2019-09-11 16:49:16,882572:882573:882575:882574
990636,4,2019-09-26 12:20:25,882573:882989:882557:882960:882961
990637,2,2019-09-05 20:31:53,882577:882576
990637,1,2019-09-06 10:07:23,882577:882576
990637,3,2019-09-26 10:07:23,882577:882576
990637,12,2019-09-27 11:26:01,882577:882576
990638,2,2019-09-06 00:29:12,882582:882578:882580:882581:882579
990638,1,2019-09-06 14:57:17,882582:882578:882580:882581:882579
990638,12,2019-09-24 15:50:57,882582:882578:882580:882581:882579
990639,2,2019-09-06 09:33:54,882584:882583
990639,1,2019-09-06 12:20:57,882584:882583
990639,12,2019-09-11 12:27:04,882584:882583
990640,2,2019-09-06 11:27:36,882590:882589:882587:882585:882588:882586
990640,1,2019-09-06 13:13:41,882590:882589:882587:882585:882588:882586
990640,12,2019-09-06 16:55:59,882590:882589:882587:882585:882588:882586
990640,4,2019-09-30 17:17:56,883002:882999:882819:882828:882586:883000:882826:883006:883083:883004:883003
990641,2,2019-09-06 13:14:59,882592:882593:882591
990641,1,2019-09-09 08:16:12,882592:882593:882591
990641,12,2019-09-17 17:24:49,882592:882593:882591
990642,2,2019-09-06 14:49:45,882594
990642,1,2019-09-06 16:18:11,882594
990642,12,2019-09-10 13:12:43,882594
990642,4,2019-09-19 11:42:18,882728:882422:882678:882727:882594:882677:882630
990643,2,2019-09-06 16:59:18,882595:882597:882596
990643,1,2019-09-09 10:30:09,882595:882597:882596
990643,3,2019-09-29 10:30:09,882595:882597:882596
990643,12,2019-10-04 12:29:23,882595:882597:882596
990644,2,2019-09-06 19:18:23,882600:882598:882599
990644,1,2019-09-09 17:25:29,882600:882598:882599
990644,12,2019-09-16 14:24:47,882600:882598:882599
990644,4,2019-09-20 09:58:10,882806:882802:882598:882808:882739:882809
990645,2,2019-09-06 22:16:21,882601:882602:882603
990645,1,2019-09-09 12:39:27,882601:882602:882603
990645,12,2019-09-13 14:48:50,882601:882602:882603
990646,2,2019-09-07 16:38:00,882604
990646,1,2019-09-09 16:54:21,882604
990646,12,2019-09-13 12:52:21,882604
990647,2,2019-09-08 17:09:54,882608:882611:882606:882605:882610:882609:882607
990647,1,2019-09-09 10:05:46,882608:882611:882606:882605:882610:882609:882607
990647,12,2019-09-20 09:56:28,882608:882611:882606:882605:882610:882609:882607
990647,4,2019-09-30 13:01:26,882607:882971:882970
990648,2,2019-09-09 08:26:16,882613:882614:882612:882615:882617:882616
990648,1,2019-09-10 11:00:39,882613:882614:882612:882615:882617:882616
990648,12,2019-09-19 11:58:04,882613:882614:882612:882615:882617:882616
990649,2,2019-09-09 10:29:11,882618:882621:882619:882620:882622
990649,1,2019-09-09 11:39:36,882618:882621:882619:882620:882622
990649,3,2019-09-29 11:39:36,882618:882621:882619:882620:882622
990649,12,2019-09-30 14:31:52,882618:882621:882619:882620:882622
990649,4,2019-10-15 10:01:18,882618:882919:883327:882910:882831
990650,2,2019-09-09 12:18:10,882624:882625:882623
990650,1,2019-09-09 19:07:54,882624:882625:882623
990650,12,2019-09-23 14:12:34,882624:882625:882623
990651,2,2019-09-09 13:56:07,882626:882629:882630:882627:882628
990651,1,2019-09-09 15:28:51,882626:882629:882630:882627:882628
990651,3,2019-09-29 15:28:51,882626:882629:882630:882627:882628
990651,12,2019-10-03 09:15:29,882626:882629:882630:882627:882628
990651,4,2019-10-11 10:08:54,883196:883193:882626:883205:883203:883250:883194:883251
990652,2,2019-09-09 16:12:01,882633:882632:882631
990652,1,2019-09-10 14:02:45,882633:882632:882631
990652,12,2019-09-16 09:02:46,882633:882632:882631
990652,4,2019-09-18 14:54:05,882572:882633:882759:882757
990653,2,2019-09-09 17:43:50,882636:882634:882635
990653,1,2019-09-10 15:05:48,882636:882634:882635
990653,12,2019-09-26 16:22:28,882636:882634:882635
990654,2,2019-09-09 19:51:05,882637:882639:882638
990654,1,2019-09-10 18:09:45,882637:882639:882638
990654,12,2019-09-11 16:38:22,882637:882639:882638
990654,4,2019-09-13 09:41:25,882390:882637:882639:882152:882393:882361:882638
990655,2,2019-09-09 23:21:44,882640:882644:882641:882643:882642
990655,1,2019-09-10 15:54:10,882640:882644:882641:882643:882642
990655,12,2019-09-11 16:26:29,882640:882644:882641:882643:882642
990655,4,2019-09-17 09:53:03,882640:882644:882608:882606:882641:882605:881601:882643:882610:882642:882517:882500
990656,2,2019-09-10 09:17:40,882645:882646:882648:882647
990656,1,2019-09-13 11:38:27,882645:882646:882648:882647
990656,12,2019-09-17 18:14:32,882645:882646:882648:882647
990657,2,2019-09-10 10:55:07,882649
990657,1,2019-09-11 15:06:42,882649
990657,12,2019-09-12 09:12:45,882649
990658,2,2019-09-10 13:10:02,882650:882651:882652:882653
990658,1,2019-09-10 16:12:30,882650:882651:882652:882653
990658,12,2019-09-11 14:16:47,882650:882651:882652:882653
990658,4,2019-10-07 16:44:34,883108:883109:883106:882652
990659,2,2019-09-10 14:39:51,882655:882654:882657:882658:882656
990659,1,2019-09-11 17:03:29,882655:882654:882657:882658:882656
990659,3,2019-10-01 17:03:29,882655:882654:882657:882658:882656
990659,12,2019-10-02 11:02:42,882655:882654:882657:882658:882656
990660,2,2019-09-10 16:39:30,882660:882659:882662:882661
990660,1,2019-09-11 10:36:17,882660:882659:882662:882661
990660,12,2019-09-24 11:35:55,882660:882659:882662:882661
990661,2,2019-09-10 18:38:47,882663
990661,1,2019-09-10 20:35:25,882663
990661,12,2019-09-16 17:06:01,882663
990662,2,2019-09-10 21:35:56,882669:882671:882664:882673:882665:882668:882666:882672:882667:882670
990662,1,2019-09-11 11:46:23,882669:882671:882664:882673:882665:882668:882666:882672:882667:882670
990662,12,2019-09-11 16:32:40,882669:882671:882664:882673:882665:882668:882666:882672:882667:882670
990662,4,2019-09-27 15:18:50,882975:882673:882908:882915:882979:882974:882978:882909:882918:882977
990663,2,2019-09-11 05:53:30,882674:882675:882676
990663,1,2019-09-11 09:57:03,882674:882675:882676
990663,12,2019-09-16 22:11:16,882674:882675:882676
990663,4,2019-09-19 12:20:23,882695:882675:882696:882676:882738:882693:882656:882674:882694:882740
990664,2,2019-09-11 10:30:38,882678:882679:882680:882677
990664,1,2019-09-11 18:04:25,882678:882679:882680:882677
990664,12,2019-09-12 21:24:29,882678:882679:882680:882677
990664,4,2019-09-19 11:42:18,882728:882422:882678:882727:882594:882677:882630
990665,2,2019-09-11 12:21:04,882685:882686:882681:882684:882683:882682
990665,1,2019-09-12 10:40:50,882685:882686:882681:882684:882683:882682
990665,12,2019-09-16 10:15:58,882685:882686:882681:882684:882683:882682
990665,4,2019-09-20 12:59:26,882853:882109:882568:882452:882852:882683:882682
990666,2,2019-09-11 14:01:55,882691:882687:882692:882689:882690:882688
990666,1,2019-09-11 15:15:19,882691:882687:882692:882689:882690:882688
990666,12,2019-09-18 16:39:51,882691:882687:882692:882689:882690:882688
990666,4,2019-09-24 16:11:23,882688:882716:882692:882689
990667,2,2019-09-11 15:23:38,882693:882694:882696:882695
