CaseID,ActivityID,timestamp,related_items
660192,21,2019-07-18 10:24:22,881332:881277:881337:881276:881335:880967
660192,14,2019-07-18 14:15:28,881332:881277:881337:881276:881335:880967
660193,12,2019-07-16 18:55:09,881321:881307:881197:881306:881264:881318:881322:881320:881305:881288:881261:881263:881286:881319
660193,21,2019-07-17 10:21:04,881321:881307:881197:881306:881264:881318:881322:881320:881305:881288:881261:881263:881286:881319
660193,14,2019-07-18 18:16:09,881321:881307:881197:881306:881264:881318:881322:881320:881305:881288:881261:881263:881286:881319
660194,12,2019-07-17 11:45:53,881342:881338:881260:881258:881339
660194,21,2019-07-18 15:09:28,881342:881338:881260:881258:881339
660194,14,2019-07-19 11:55:20,881342:881338:881260:881258:881339
660195,12,2019-07-17 14:04:56,881285:881281:881284:880662:881282
660195,21,2019-07-17 14:36:51,881285:881281:881284:880662:881282
660195,14,2019-07-18 11:41:10,881285:881281:881284:880662:881282
660196,12,2019-07-17 15:25:48,881251:881386:881326:881367:881323:881187:881324:881325:881328:880950
660196,21,2019-07-18 09:54:43,881251:881386:881326:881367:881323:881187:881324:881325:881328:880950
660196,14,2019-07-19 11:57:18,881251:881386:881326:881367:881323:881187:881324:881325:881328:880950
660197,12,2019-07-17 17:57:58,881313:881302:881301:881295:881125:881071:881299:881296
660197,21,2019-07-18 12:50:35,881313:881302:881301:881295:881125:881071:881299:881296
660197,14,2019-07-18 19:33:14,881313:881302:881301:881295:881125:881071:881299:881296
660198,12,2019-07-18 10:39:17,881214:881219:881217
660198,21,2019-07-19 08:51:03,881214:881219:881217
660198,1,2019-07-19 10:38:17,881214:881219:881217
660198,14,2019-07-19 15:03:16,881214:881219:881217
660199,12,2019-07-18 11:53:25,881394:881242:881234:881254:881316:880880:881236:881314
660199,21,2019-07-18 13:08:53,881394:881242:881234:881254:881316:880880:881236:881314
660199,14,2019-07-18 16:29:05,881394:881242:881234:881254:881316:880880:881236:881314
660200,12,2019-07-18 13:27:09,880983:880412:881350:881391:881351:880546:881352
660200,21,2019-07-18 14:28:00,880983:880412:881350:881391:881351:880546:881352
660200,14,2019-07-19 11:58:02,880983:880412:881350:881391:881351:880546:881352
660201,12,2019-07-18 16:12:43,881167:881256:881353:880918
660201,21,2019-07-19 12:17:10,881167:881256:881353:880918
660201,14,2019-07-22 15:44:05,881167:881256:881353:880918
660202,12,2019-07-18 17:03:37,881361:881160:881362:881358:881364
660202,21,2019-07-19 09:37:18,881361:881160:881362:881358:881364
660202,14,2019-07-19 13:57:59,881361:881160:881362:881358:881364
660203,12,2019-07-19 01:00:00,881403:881150:881348:881349:881270:881245:881347
660203,21,2019-07-19 10:27:57,881403:881150:881348:881349:881270:881245:881347
660203,14,2019-07-19 15:25:52,881403:881150:881348:881349:881270:881245:881347
660204,12,2019-07-19 12:20:08,881373:881375:881398:881374:881304:881102:881099
660204,21,2019-07-22 10:24:21,881373:881375:881398:881374:881304:881102:881099
660204,1,2019-07-23 15:04:26,881373:881375:881398:881374:881304:881102:881099
660204,14,2019-07-25 11:39:25,881373:881375:881398:881374:881304:881102:881099
660205,12,2019-07-19 14:36:20,881369:881224:881444:881223:881273:880970
660205,21,2019-07-19 17:22:44,881369:881224:881444:881223:881273:880970
660205,1,2019-07-22 13:21:29,881369:881224:881444:881223:881273:880970
660205,1,2019-07-23 17:15:08,881369:881224:881444:881223:881273:880970
660205,1,2019-07-24 11:50:21,881369:881224:881444:881223:881273:880970
660205,14,2019-07-25 09:50:42,881369:881224:881444:881223:881273:880970
660206,12,2019-07-19 16:39:30,881410:881196:880728:881425:881409:881308:881179:881423:881412
660206,21,2019-07-22 10:15:41,881410:881196:880728:881425:881409:881308:881179:881423:881412
660206,14,2019-07-23 10:10:53,881410:881196:880728:881425:881409:881308:881179:881423:881412
660207,12,2019-07-22 09:35:39,881408:881279:881278:881331
660207,21,2019-07-22 15:43:57,881408:881279:881278:881331
660207,1,2019-07-23 14:45:16,881408:881279:881278:881331
660207,14,2019-07-23 18:27:29,881408:881279:881278:881331
660208,12,2019-07-22 11:00:30,881465:880974:880643
660208,21,2019-07-23 10:46:10,881465:880974:880643
660208,14,2019-07-23 13:05:06,881465:880974:880643
660209,12,2019-07-22 11:25:21,881345:881379:881371:881344:881343:881259
660209,21,2019-07-23 15:17:31,881345:881379:881371:881344:881343:881259
660209,14,2019-07-25 10:01:05,881345:881379:881371:881344:881343:881259
660210,12,2019-07-22 14:13:21,881436:881441:881462:881474:881437:881475:881292:881438
660210,21,2019-07-22 14:46:18,881436:881441:881462:881474:881437:881475:881292:881438
660210,14,2019-07-23 10:25:36,881436:881441:881462:881474:881437:881475:881292:881438
660211,12,2019-07-22 17:04:03,881280
660211,21,2019-07-23 18:02:19,881280
660211,14,2019-07-24 12:26:27,881280
660212,12,2019-07-22 17:05:46,881141:880979:881443:881378:881311
660212,21,2019-07-24 15:05:18,881141:880979:881443:881378:881311
660212,14,2019-07-25 09:32:09,881141:880979:881443:881378:881311
660213,12,2019-07-22 19:12:11,881488:881449:881388:881416:881418:881385:881486:881365:881387:881417:881131:881448:881382:881383:881414:881381:881389:881366
660213,21,2019-07-23 13:11:11,881488:881449:881388:881416:881418:881385:881486:881365:881387:881417:881131:881448:881382:881383:881414:881381:881389:881366
660213,1,2019-07-24 15:43:23,881488:881449:881388:881416:881418:881385:881486:881365:881387:881417:881131:881448:881382:881383:881414:881381:881389:881366
660213,1,2019-07-25 15:32:47,881488:881449:881388:881416:881418:881385:881486:881365:881387:881417:881131:881448:881382:881383:881414:881381:881389:881366
660213,1,2019-07-25 17:58:02,881488:881449:881388:881416:881418:881385:881486:881365:881387:881417:881131:881448:881382:881383:881414:881381:881389:881366
660213,14,2019-07-25 20:29:18,881488:881449:881388:881416:881418:881385:881486:881365:881387:881417:881131:881448:881382:881383:881414:881381:881389:881366
660214,12,2019-07-23 12:11:47,881297:881294:881312:881459
660214,21,2019-07-23 14:57:00,881297:881294:881312:881459
660214,14,2019-07-24 09:59:55,881297:881294:881312:881459
660215,12,2019-07-23 13:39:03,881243:881395:881397:881396:881427:881252:881393
660215,21,2019-07-23 17:29:55,881243:881395:881397:881396:881427:881252:881393
660215,14,2019-07-24 14:54:13,881243:881395:881397:881396:881427:881252:881393
660216,12,2019-07-23 15:23:10,881432:881390:881431:881433:880927:881435
660216,21,2019-07-23 15:28:39,881432:881390:881431:881433:880927:881435
660216,14,2019-07-23 17:22:29,881432:881390:881431:881433:880927:881435
660217,12,2019-07-23 16:55:24,881154:881153
660217,21,2019-07-24 11:33:05,881154:881153
660217,14,2019-07-24 16:18:29,881154:881153
660218,12,2019-07-23 17:47:46,881192:881468:881363:881429:881329:881359:881472:881360:881202
660218,21,2019-07-24 16:44:26,881192:881468:881363:881429:881329:881359:881472:881360:881202
660218,14,2019-07-25 15:38:04,881192:881468:881363:881429:881329:881359:881472:881360:881202
660219,12,2019-07-24 01:00:00,880859:881456:881399:881504:881401:881501:881500
660219,21,2019-07-24 09:05:56,880859:881456:881399:881504:881401:881501:881500
660219,14,2019-07-24 13:37:18,880859:881456:881399:881504:881401:881501:881500
660220,12,2019-07-24 14:26:21,881413:881422:881411:881265:881453:881424:881539:881529
660220,21,2019-07-24 17:39:55,881413:881422:881411:881265:881453:881424:881539:881529
660220,1,2019-07-24 20:50:32,881413:881422:881411:881265:881453:881424:881539:881529
660220,14,2019-07-25 21:37:49,881413:881422:881411:881265:881453:881424:881539:881529
660221,12,2019-07-24 16:56:43,881405:881336:881526:881406:881275:881333:881334
660221,21,2019-07-25 14:10:51,881405:881336:881526:881406:881275:881333:881334
660221,14,2019-07-29 10:39:12,881405:881336:881526:881406:881275:881333:881334
660222,12,2019-07-25 09:04:02,881464:881291:881293:881439:881476:881479:881463:881290
660222,21,2019-07-25 16:09:02,881464:881291:881293:881439:881476:881479:881463:881290
660222,14,2019-07-25 16:32:31,881464:881291:881293:881439:881476:881479:881463:881290
660223,12,2019-07-25 11:13:38,881509:881506:881255:881357:881510
660223,21,2019-07-25 16:23:32,881509:881506:881255:881357:881510
660223,14,2019-07-29 11:52:41,881509:881506:881255:881357:881510
660224,12,2019-07-25 11:57:14,881115:881570:881525
660224,21,2019-07-26 17:43:24,881115:881570:881525
660224,14,2019-07-26 19:14:36,881115:881570:881525
660225,12,2019-07-25 13:37:49,881556:881557:881518:881517:881555:881521:881519
660225,21,2019-07-26 17:47:26,881556:881557:881518:881517:881555:881521:881519
660225,14,2019-07-30 11:56:12,881556:881557:881518:881517:881555:881521:881519
660226,12,2019-07-25 15:21:23,881489:881483:881450:881415:881543:881384:881110:881487:881542:881480:881327:881548
660226,21,2019-07-25 17:02:43,881489:881483:881450:881415:881543:881384:881110:881487:881542:881480:881327:881548
660226,1,2019-07-26 09:04:39,881489:881483:881450:881415:881543:881384:881110:881487:881542:881480:881327:881548
660226,14,2019-07-26 10:33:49,881489:881483:881450:881415:881543:881384:881110:881487:881542:881480:881327:881548
660227,12,2019-07-25 18:34:32,881516:881446:881075:881536:881515:881445:881535:881514:881511
660227,21,2019-07-26 15:27:15,881516:881446:881075:881536:881515:881445:881535:881514:881511
660227,1,2019-07-29 16:19:53,881516:881446:881075:881536:881515:881445:881535:881514:881511
660227,14,2019-07-31 10:41:00,881516:881446:881075:881536:881515:881445:881535:881514:881511
660228,12,2019-07-26 10:30:13,881428
660228,21,2019-07-26 16:38:28,881428
660228,14,2019-07-26 18:17:52,881428
660229,12,2019-07-26 10:32:58,881615:881466:881491:881493
660229,21,2019-07-26 20:53:21,881615:881466:881491:881493
660229,14,2019-07-29 11:57:23,881615:881466:881491:881493
660230,12,2019-07-26 10:48:39,881300:881458
660230,21,2019-07-26 17:40:52,881300:881458
660230,14,2019-07-30 14:19:21,881300:881458
660231,12,2019-07-26 11:10:13,881070:881621
660231,21,2019-07-26 14:35:40,881070:881621
660231,14,2019-07-26 15:48:58,881070:881621
660232,12,2019-07-26 11:35:00,881496:881563:881564
660232,21,2019-07-29 19:12:18,881496:881563:881564
660232,14,2019-07-30 10:46:47,881496:881563:881564
660233,12,2019-07-26 12:02:50,881580:881551:881604:881602:881579:881269:881582
660233,21,2019-07-29 10:08:16,881580:881551:881604:881602:881579:881269:881582
660233,14,2019-07-29 13:56:28,881580:881551:881604:881602:881579:881269:881582
660234,12,2019-07-26 14:15:30,881549:881021:881471:881470:881469
660234,21,2019-07-29 10:31:46,881549:881021:881471:881470:881469
660234,14,2019-07-29 16:07:10,881549:881021:881471:881470:881469
660235,12,2019-07-26 15:48:35,881502:881400:881376
660235,21,2019-07-29 09:02:43,881502:881400:881376
660235,1,2019-07-29 11:02:24,881502:881400:881376
660235,14,2019-07-30 09:34:11,881502:881400:881376
660236,12,2019-07-26 16:25:07,881562:881370:881559:881569:881560:881567:881561
660236,21,2019-07-29 11:23:20,881562:881370:881559:881569:881560:881567:881561
660236,1,2019-07-29 15:02:46,881562:881370:881559:881569:881560:881567:881561
660236,1,2019-07-29 15:22:55,881562:881370:881559:881569:881560:881567:881561
660236,14,2019-07-30 10:47:33,881562:881370:881559:881569:881560:881567:881561
660237,12,2019-07-29 01:00:00,881460:881461:881478:881473:881477
660237,21,2019-07-29 16:35:40,881460:881461:881478:881473:881477
660237,14,2019-07-30 12:48:58,881460:881461:881478:881473:881477
660238,12,2019-07-29 11:38:00,881532:881452:881426:881530:881538:881541:881537:881540
660238,21,2019-07-30 11:16:02,881532:881452:881426:881530:881538:881541:881537:881540
660238,14,2019-08-01 08:20:57,881532:881452:881426:881530:881538:881541:881537:881540
660239,12,2019-07-29 14:17:57,881407:881528:881527:881637
660239,21,2019-07-30 10:53:29,881407:881528:881527:881637
660239,14,2019-07-31 09:24:40,881407:881528:881527:881637
660240,12,2019-07-29 15:36:21,881576:881571:881575
660240,21,2019-07-30 11:47:33,881576:881571:881575
660240,1,2019-07-31 13:04:15,881576:881571:881575
660240,1,2019-07-31 16:02:29,881576:881571:881575
660240,14,2019-08-02 14:50:39,881576:881571:881575
660241,12,2019-07-29 15:58:50,881597:881589:881594:881591:881508:881507:881595:881354
660241,21,2019-07-29 17:12:18,881597:881589:881594:881591:881508:881507:881595:881354
660241,14,2019-07-31 09:24:29,881597:881589:881594:881591:881508:881507:881595:881354
660242,12,2019-07-29 16:56:28,881451:881547:881655:881546:881481:881651
660242,21,2019-07-30 11:26:20,881451:881547:881655:881546:881481:881651
660242,1,2019-07-30 15:22:46,881451:881547:881655:881546:881481:881651
660242,1,2019-07-31 08:54:00,881451:881547:881655:881546:881481:881651
660242,14,2019-07-31 15:17:06,881451:881547:881655:881546:881481:881651
660243,12,2019-07-30 09:09:05,881648:881522:881647:881667:881623:881666:881645:881523:881554:881626:881644
660243,21,2019-07-31 15:17:45,881648:881522:881647:881667:881623:881666:881645:881523:881554:881626:881644
660243,14,2019-08-01 10:26:56,881648:881522:881647:881667:881623:881666:881645:881523:881554:881626:881644
660244,12,2019-07-30 13:51:16,881368:881599:881669:881598:881513
660244,21,2019-07-30 16:22:09,881368:881599:881669:881598:881513
660244,14,2019-07-31 11:33:38,881368:881599:881669:881598:881513
660245,12,2019-07-30 16:33:12,881610:881584:881586:881613:881585:881608:881612:881578:881492:881614:881663:881588:881494:881694
660245,21,2019-07-31 16:48:42,881610:881584:881586:881613:881585:881608:881612:881578:881492:881614:881663:881588:881494:881694
660245,14,2019-08-01 12:05:21,881610:881584:881586:881613:881585:881608:881612:881578:881492:881614:881663:881588:881494:881694
660246,12,2019-07-31 10:50:44,881616:881690:881619:881622:881620:881618:881617
660246,21,2019-07-31 15:53:41,881616:881690:881619:881622:881620:881618:881617
660246,14,2019-08-05 09:42:47,881616:881690:881619:881622:881620:881618:881617
660247,12,2019-07-31 11:40:35,881241:881315:881649:881705:881703
660247,21,2019-08-02 13:53:24,881241:881315:881649:881705:881703
660247,14,2019-08-06 10:21:33,881241:881315:881649:881705:881703
660248,12,2019-07-31 12:08:20,881658:881678:881629:881660:881679:881721:881503:881659:881677:881656:881676
660248,21,2019-07-31 14:16:14,881658:881678:881629:881660:881679:881721:881503:881659:881677:881656:881676
660248,1,2019-07-31 19:07:43,881658:881678:881629:881660:881679:881721:881503:881659:881677:881656:881676
660248,1,2019-08-01 17:02:11,881658:881678:881629:881660:881679:881721:881503:881659:881677:881656:881676
660248,14,2019-08-02 17:33:51,881658:881678:881629:881660:881679:881721:881503:881659:881677:881656:881676
660249,12,2019-07-31 16:13:54,881430:881713:881711:881550:881712:881709
660249,21,2019-08-01 12:39:54,881430:881713:881711:881550:881712:881709
660249,14,2019-08-05 11:31:48,881430:881713:881711:881550:881712:881709
660250,12,2019-07-31 17:44:55,881434:881607:881497
660250,21,2019-08-05 12:50:51,881434:881607:881497
660250,14,2019-08-05 16:16:26,881434:881607:881497
660251,12,2019-07-31 18:09:18,881552:881553:880807
660251,21,2019-08-01 09:13:04,881552:881553:880807
660251,14,2019-08-02 14:12:37,881552:881553:880807
660252,12,2019-07-31 22:00:09,881639:881640:881638:881643
660252,21,2019-08-05 10:41:49,881639:881640:881638:881643
660252,1,2019-08-05 15:18:21,881639:881640:881638:881643
660252,1,2019-08-06 11:52:31,881639:881640:881638:881643
660252,14,2019-08-07 11:10:52,881639:881640:881638:881643
660253,12,2019-08-01 10:49:27,881420:881534:881419:881533
660253,21,2019-08-02 12:58:08,881420:881534:881419:881533
660253,14,2019-08-05 10:16:53,881420:881534:881419:881533
660254,12,2019-08-01 11:26:49,881634:881632:881633
660254,21,2019-08-05 12:33:57,881634:881632:881633
660254,1,2019-08-05 15:54:05,881634:881632:881633
660254,14,2019-08-07 15:30:15,881634:881632:881633
660255,12,2019-08-01 12:36:42,881746:881627:881228:881739:881665:881745:881742:881646
660255,21,2019-08-01 15:09:27,881746:881627:881228:881739:881665:881745:881742:881646
660255,14,2019-08-06 09:11:42,881746:881627:881228:881739:881665:881745:881742:881646
660256,12,2019-08-01 16:31:57,881725:881724:881726:881596
660256,21,2019-08-05 11:36:54,881725:881724:881726:881596
660256,14,2019-08-07 15:46:49,881725:881724:881726:881596
660257,12,2019-08-02 09:19:01,881226:881699:881700:881512:881701:881670:881698:881600
660257,21,2019-08-05 10:11:51,881226:881699:881700:881512:881701:881670:881698:881600
660257,14,2019-08-05 15:12:41,881226:881699:881700:881512:881701:881670:881698:881600
660258,12,2019-08-02 13:29:01,881684:881760:881671:881673:881686:881759:881766:881572:881685:881687
660258,21,2019-08-06 17:09:13,881684:881760:881671:881673:881686:881759:881766:881572:881685:881687
660258,14,2019-08-07 08:47:33,881684:881760:881671:881673:881686:881759:881766:881572:881685:881687
660259,12,2019-08-03 01:00:00,881611:881577:881664:881692:881661:881662:881695:881693:881696:881609
660259,21,2019-08-05 10:58:52,881611:881577:881664:881692:881661:881662:881695:881693:881696:881609
660259,14,2019-08-05 19:10:15,881611:881577:881664:881692:881661:881662:881695:881693:881696:881609
660260,12,2019-08-05 14:01:20,881544:881447:881248:881482:881652
660260,21,2019-08-07 12:07:18,881544:881447:881248:881482:881652
660260,14,2019-08-07 15:28:47,881544:881447:881248:881482:881652
660261,12,2019-08-05 17:40:02,881737:881680:881681:881736:881682:881734
660261,21,2019-08-06 17:14:48,881737:881680:881681:881736:881682:881734
660261,14,2019-08-07 09:13:07,881737:881680:881681:881736:881682:881734
660262,12,2019-08-06 10:07:40,881455:881719:881722:881782:881723:881718:881675
660262,21,2019-08-06 14:42:47,881455:881719:881722:881782:881723:881718:881675
660262,14,2019-08-06 17:02:11,881455:881719:881722:881782:881723:881718:881675
660263,12,2019-08-06 11:09:56,881689
660263,21,2019-08-08 09:34:18,881689
660263,14,2019-08-08 16:40:52,881689
660264,12,2019-08-06 12:09:22,881707:881731:881708:881210:881729:881733:881730
660264,21,2019-08-07 16:19:30,881707:881731:881708:881210:881729:881733:881730
660264,1,2019-08-08 10:04:14,881707:881731:881708:881210:881729:881733:881730
660264,1,2019-08-08 11:47:36,881707:881731:881708:881210:881729:881733:881730
660264,1,2019-08-08 16:04:06,881707:881731:881708:881210:881729:881733:881730
660264,14,2019-08-12 11:57:49,881707:881731:881708:881210:881729:881733:881730
660265,12,2019-08-06 13:44:27,881206:881815:881128:881762:881716:881036:881642
660265,21,2019-08-06 17:05:00,881206:881815:881128:881762:881716:881036:881642
660265,14,2019-08-07 11:15:21,881206:881815:881128:881762:881716:881036:881642
660266,12,2019-08-06 16:41:43,881287:881199
660266,21,2019-08-07 20:12:52,881287:881199
660266,1,2019-08-08 09:52:50,881287:881199
660266,14,2019-08-08 11:14:24,881287:881199
660267,12,2019-08-06 17:08:44,881799:881752:881801:881714
660267,21,2019-08-07 16:56:00,881799:881752:881801:881714
660267,14,2019-08-08 13:51:48,881799:881752:881801:881714
660268,12,2019-08-06 17:52:45,881773:881593:881727:881777:881775:881779:881774:881776
660268,21,2019-08-07 09:54:31,881773:881593:881727:881777:881775:881779:881774:881776
660268,14,2019-08-07 16:09:41,881773:881593:881727:881777:881775:881779:881774:881776
660269,12,2019-08-07 09:56:28,881558:881520:881624:880868:881740:881802
660269,21,2019-08-08 10:12:18,881558:881520:881624:880868:881740:881802
660269,14,2019-08-09 12:00:35,881558:881520:881624:880868:881740:881802
660270,12,2019-08-07 10:25:38,881758:881829:881757:881831:881836:881683:881834:881835:881767:881768:881754:881765
660270,21,2019-08-07 11:38:16,881758:881829:881757:881831:881836:881683:881834:881835:881767:881768:881754:881765
660270,14,2019-08-08 11:30:29,881758:881829:881757:881831:881836:881683:881834:881835:881767:881768:881754:881765
660271,12,2019-08-07 17:26:39,881785:881771:881772:881789:881857:881784:881770:881603:881859:881786
660271,21,2019-08-08 13:33:56,881785:881771:881772:881789:881857:881784:881770:881603:881859:881786
660271,14,2019-08-08 17:55:32,881785:881771:881772:881789:881857:881784:881770:881603:881859:881786
660272,12,2019-08-08 01:00:00,881790:881793:881796:881702:881795:881797:881792
660272,21,2019-08-09 16:22:42,881790:881793:881796:881702:881795:881797:881792
660272,14,2019-08-14 10:51:22,881790:881793:881796:881702:881795:881797:881792
660273,12,2019-08-08 13:15:30,881870:881817:881816:881587:881871:881818
660273,21,2019-08-12 17:35:21,881870:881817:881816:881587:881871:881818
660273,14,2019-08-13 12:38:24,881870:881817:881816:881587:881871:881818
660274,12,2019-08-08 14:59:26,881864:881842:881822:881440:881862:881861
660274,21,2019-08-12 13:53:34,881864:881842:881822:881440:881862:881861
660274,14,2019-08-14 17:05:12,881864:881842:881822:881440:881862:881861
660275,12,2019-08-08 16:16:45,881565
660275,21,2019-08-08 19:13:02,881565
660275,14,2019-08-12 09:34:36,881565
660276,12,2019-08-08 16:23:07,881566:881918:881738:881920:881894:881735
660276,21,2019-08-12 08:32:13,881566:881918:881738:881920:881894:881735
660276,14,2019-08-14 14:20:50,881566:881918:881738:881920:881894:881735
660277,12,2019-08-08 17:28:52,881780:881781:881674:881907
660277,21,2019-08-09 20:24:07,881780:881781:881674:881907
660277,14,2019-08-12 16:15:28,881780:881781:881674:881907
660278,12,2019-08-09 09:55:46,881851:881845:881852
660278,21,2019-08-09 12:53:06,881851:881845:881852
660278,14,2019-08-09 16:04:21,881851:881845:881852
660279,12,2019-08-09 10:49:01,881807:881704:881891:881890:881882:881881:881650:881878
660279,21,2019-08-12 16:06:22,881807:881704:881891:881890:881882:881881:881650:881878
660279,14,2019-08-15 10:58:01,881807:881704:881891:881890:881882:881881:881650:881878
660280,12,2019-08-09 14:12:25,881794:881941
660280,21,2019-08-12 09:01:09,881794:881941
660280,14,2019-08-13 12:13:05,881794:881941
660281,12,2019-08-09 15:26:21,881635:881827:881783
660281,21,2019-08-12 11:41:25,881635:881827:881783
660281,14,2019-08-12 13:25:53,881635:881827:881783
660282,12,2019-08-09 16:19:56,881750:881888:881821:881749:881867:881820:881531:881866:881868:881885
660282,21,2019-08-13 16:03:35,881750:881888:881821:881749:881867:881820:881531:881866:881868:881885
660282,14,2019-08-15 21:05:09,881750:881888:881821:881749:881867:881820:881531:881866:881868:881885
660283,12,2019-08-12 10:25:55,881812:881717:881874:881813:881764:881814:881877
660283,21,2019-08-14 15:20:56,881812:881717:881874:881813:881764:881814:881877
660283,14,2019-08-14 16:54:46,881812:881717:881874:881813:881764:881814:881877
660284,12,2019-08-12 13:01:46,881925:881377:881956:881668:881625:881743:881442:881927:881854
660284,21,2019-08-13 18:30:46,881925:881377:881956:881668:881625:881743:881442:881927:881854
660284,14,2019-08-16 11:16:10,881925:881377:881956:881668:881625:881743:881442:881927:881854
660285,12,2019-08-12 16:44:14,881900:881715:881902:881901:881840:881838:881800
660285,21,2019-08-14 15:11:36,881900:881715:881902:881901:881840:881838:881800
660285,14,2019-08-14 17:03:56,881900:881715:881902:881901:881840:881838:881800
660286,12,2019-08-13 01:00:00,881581:881904:881905:881402:881769
660286,21,2019-08-14 16:22:07,881581:881904:881905:881402:881769
660286,14,2019-08-16 16:51:29,881581:881904:881905:881402:881769
660287,12,2019-08-13 11:25:21,881964:881165:881778:881951:881899:881895:881932:881934
660287,21,2019-08-15 11:19:13,881964:881165:881778:881951:881899:881895:881932:881934
660287,14,2019-08-16 16:06:05,881964:881165:881778:881951:881899:881895:881932:881934
660288,12,2019-08-13 15:02:05,881837:881924:881755:881672:881833:881830:881756
660288,21,2019-08-14 10:52:57,881837:881924:881755:881672:881833:881830:881756
660288,14,2019-08-14 19:05:15,881837:881924:881755:881672:881833:881830:881756
660289,12,2019-08-13 16:09:42,881791
660289,21,2019-08-14 09:59:57,881791
660289,14,2019-08-14 11:09:01,881791
660290,12,2019-08-13 17:13:37,881380:881915:881916:881912:881917:881913:881341:881922:881911
660290,21,2019-08-16 11:59:57,881380:881915:881916:881912:881917:881913:881341:881922:881911
660290,14,2019-08-16 17:08:04,881380:881915:881916:881912:881917:881913:881341:881922:881911
660291,12,2019-08-14 08:28:07,881909:881628:881505:881988:881657
660291,21,2019-08-14 12:38:55,881909:881628:881505:881988:881657
660291,14,2019-08-16 12:06:46,881909:881628:881505:881988:881657
660292,12,2019-08-14 10:27:14,881843
660292,21,2019-08-15 10:34:25,881843
660292,14,2019-08-19 10:32:57,881843
660293,12,2019-08-14 10:33:12,881889:881732:881808:881879:882007:881958:881805:881893:881806:881959
660293,21,2019-08-16 12:54:28,881889:881732:881808:881879:882007:881958:881805:881893:881806:881959
660293,14,2019-08-16 15:39:31,881889:881732:881808:881879:882007:881958:881805:881893:881806:881959
660294,12,2019-08-14 11:55:58,881748:881747:881970:881972:881967:882006:881971:881826:881968
660294,21,2019-08-14 13:49:29,881748:881747:881970:881972:881967:882006:881971:881826:881968
660294,14,2019-08-14 15:34:29,881748:881747:881970:881972:881967:882006:881971:881826:881968
660295,12,2019-08-14 12:50:02,881849:881484:881848:881975:881974
660295,21,2019-08-15 19:01:19,881849:881484:881848:881975:881974
660295,14,2019-08-16 11:20:54,881849:881484:881848:881975:881974
660296,12,2019-08-14 15:04:37,881872:881955:881495:881873
660296,21,2019-08-14 17:17:33,881872:881955:881495:881873
660296,14,2019-08-16 17:08:36,881872:881955:881495:881873
660297,12,2019-08-14 16:15:40,881999:881947:881962:881961:881996:881945:881853
660297,21,2019-08-14 16:25:59,881999:881947:881962:881961:881996:881945:881853
660297,14,2019-08-14 18:48:06,881999:881947:881962:881961:881996:881945:881853
660298,12,2019-08-14 17:52:35,882027:882004:881886:882026:881887:882024
660298,21,2019-08-15 13:04:41,882027:882004:881886:882026:881887:882024
660298,14,2019-08-16 14:02:31,882027:882004:881886:882026:881887:882024
660299,12,2019-08-15 09:53:42,882014:881876:881991:881298:881810:881763:881939:881989
660299,21,2019-08-16 15:23:18,882014:881876:881991:881298:881810:881763:881939:881989
660299,1,2019-08-16 16:25:28,882014:881876:881991:881298:881810:881763:881939:881989
660299,1,2019-08-19 15:49:06,882014:881876:881991:881298:881810:881763:881939:881989
660299,14,2019-08-19 18:11:42,882014:881876:881991:881298:881810:881763:881939:881989
660300,12,2019-08-15 11:17:55,881944:882019:882003:881940:881688
660300,21,2019-08-16 12:17:33,881944:882019:882003:881940:881688
660300,14,2019-08-19 15:57:01,881944:882019:882003:881940:881688
660301,12,2019-08-15 12:18:04,881979:881977:881995:881983:881985:881982:881978:881993:881981
660301,21,2019-08-16 18:54:03,881979:881977:881995:881983:881985:881982:881978:881993:881981
660301,14,2019-08-21 12:49:23,881979:881977:881995:881983:881985:881982:881978:881993:881981
660302,12,2019-08-15 15:46:43,881592:881897:881965:882009:882013:881931:881950:881898:881963:882010:882011:881966:882012:881896
660302,21,2019-08-15 17:09:05,881592:881897:881965:882009:882013:881931:881950:881898:881963:882010:882011:881966:882012:881896
660302,14,2019-08-15 21:49:34,881592:881897:881965:882009:882013:881931:881950:881898:881963:882010:882011:881966:882012:881896
660303,12,2019-08-15 17:49:34,880831:880876
660303,21,2019-08-16 15:48:47,880831:880876
660303,1,2019-08-19 13:54:27,880831:880876
660303,1,2019-08-20 15:20:21,880831:880876
660303,14,2019-08-21 09:40:47,880831:880876
660304,12,2019-08-15 18:22:51,882087:881921:881340:881914:881923:881372:882032:882033:882031:882030:882085
660304,21,2019-08-15 18:34:37,882087:881921:881340:881914:881923:881372:882032:882033:882031:882030:882085
660304,14,2019-08-20 09:51:16,882087:881921:881340:881914:881923:881372:882032:882033:882031:882030:882085
660305,12,2019-08-16 14:12:02,881936:882035:882036:882037:881823
660305,21,2019-08-20 10:30:57,881936:882035:882036:882037:881823
660305,14,2019-08-22 08:53:06,881936:882035:882036:882037:881823
660306,12,2019-08-16 16:01:37,882023:882052:881804:882008:882108:881883:882050:882051:881728
660306,21,2019-08-16 21:24:52,882023:882052:881804:882008:882108:881883:882050:882051:881728
660306,14,2019-08-19 08:25:50,882023:882052:881804:882008:882108:881883:882050:882051:881728
660307,12,2019-08-16 18:52:15,882077:881987:881910:882058:882061:881454:881986
